Position_HeadSet_x,Position_HeadSet_y,Position_HeadSet_z,Position_Right_x,Position_Right_y,Position_Right_z,Position_Left_x,Position_Left_y,Position_Left_z,E_x,E_y,E_z,V_x,V_y,V_z,E_x,E_y,E_z,
-1.484738,-9.515492,0.3067787,-1.271417,-10.24477,0.2628282,0.6412385,-10.97,0.1456191,-2.444,-10.56191,-0.634,-2.444,-10.28476,1.086,-0.914,-10.10121,-1.064,
-1.484918,-9.515241,0.3065681,-1.272164,-10.2453,0.260719,0.6412385,-10.97,0.1456191,-2.444,-10.56291,-0.634,-2.444,-10.28557,1.086,-0.914,-10.10017,-1.064,
-1.485465,-9.514712,0.3059057,-1.273611,-10.24631,0.2575313,0.6412385,-10.97,0.1456191,-2.444,-10.56393,-0.634,-2.444,-10.28644,1.086,-0.914,-10.09914,-1.064,
-1.485562,-9.514348,0.3055517,-1.275724,-10.24747,0.2540163,0.6412385,-10.97,0.1456191,-2.444,-10.56463,-0.634,-2.444,-10.28706,1.086,-0.914,-10.09848,-1.064,
-1.485755,-9.513979,0.3047841,-1.278304,-10.24867,0.2502385,0.6412385,-10.97,0.1456191,-2.444,-10.56567,-0.634,-2.444,-10.28802,1.086,-0.914,-10.0975,-1.064,
-1.48571,-9.513473,0.3033555,-1.280453,-10.24961,0.2467957,0.6412385,-10.97,0.1456191,-2.444,-10.56672,-0.634,-2.444,-10.28901,1.086,-0.914,-10.09658,-1.064,
-1.485557,-9.513241,0.3025233,-1.281867,-10.25012,0.2445825,0.6412385,-10.97,0.1456191,-2.444,-10.5674,-0.634,-2.444,-10.28969,1.086,-0.914,-10.09599,-1.064,
-1.485233,-9.512976,0.3015563,-1.282882,-10.25057,0.2423629,0.6412385,-10.97,0.1456191,-2.444,-10.56842,-0.634,-2.444,-10.29073,1.086,-0.914,-10.09516,-1.064,
-1.484945,-9.512841,0.3007877,-1.283285,-10.25085,0.2417162,0.6412385,-10.97,0.1456191,-2.444,-10.56907,-0.634,-2.444,-10.29143,1.086,-0.914,-10.09465,-1.064,
-1.484081,-9.513075,0.2991371,-1.283587,-10.25077,0.2414892,0.6412385,-10.97,0.1456191,-2.444,-10.57002,-0.634,-2.444,-10.29248,1.086,-0.914,-10.09394,-1.064,
-1.483736,-9.513339,0.2983626,-1.283492,-10.25062,0.2418075,0.6412385,-10.97,0.1456191,-2.444,-10.57063,-0.634,-2.444,-10.29317,1.086,-0.914,-10.09352,-1.064,
-1.483434,-9.513746,0.2976064,-1.283272,-10.25034,0.2423315,0.6412385,-10.97,0.1456191,-2.444,-10.57149,-0.634,-2.444,-10.29419,1.086,-0.914,-10.09296,-1.064,
-1.482508,-9.51456,0.2965956,-1.283474,-10.25013,0.2424665,0.6412385,-10.97,0.1456191,-2.444,-10.57228,-0.634,-2.444,-10.29518,1.086,-0.914,-10.09249,-1.064,
-1.482065,-9.514951,0.2962218,-1.283853,-10.25035,0.2429386,0.6412385,-10.97,0.1456191,-2.444,-10.57276,-0.634,-2.444,-10.29582,1.086,-0.914,-10.09224,-1.064,
-1.481697,-9.515209,0.2956947,-1.284607,-10.25034,0.2429296,0.6412385,-10.97,0.1456191,-2.444,-10.57321,-0.634,-2.444,-10.29644,1.086,-0.914,-10.09203,-1.064,
-1.481476,-9.515548,0.295371,-1.285932,-10.25069,0.2426999,0.6412385,-10.97,0.1456191,-2.444,-10.57381,-0.634,-2.444,-10.29732,1.086,-0.914,-10.0918,-1.064,
-1.481288,-9.515843,0.2946484,-1.287738,-10.2509,0.2419761,0.6412385,-10.97,0.1456191,-2.444,-10.57416,-0.634,-2.444,-10.29788,1.086,-0.914,-10.09171,-1.064,
-1.480684,-9.516344,0.2933539,-1.289875,-10.25112,0.2410672,0.6412385,-10.97,0.1456191,-2.444,-10.57461,-0.634,-2.444,-10.29865,1.086,-0.914,-10.09167,-1.064,
-1.480499,-9.516554,0.2923733,-1.292324,-10.25124,0.2397199,0.6412385,-10.97,0.1456191,-2.444,-10.57485,-0.634,-2.444,-10.29912,1.086,-0.914,-10.0917,-1.064,
-1.480301,-9.516888,0.2919782,-1.294698,-10.25146,0.2385687,0.6412385,-10.97,0.1456191,-2.444,-10.57504,-0.634,-2.444,-10.29956,1.086,-0.914,-10.09178,-1.064,
-1.480069,-9.517248,0.2914381,-1.296574,-10.25158,0.2369986,0.6412385,-10.97,0.1456191,-2.444,-10.57524,-0.634,-2.444,-10.30013,1.086,-0.914,-10.092,-1.064,
-1.480144,-9.517686,0.2908439,-1.297931,-10.25172,0.2352941,0.6412385,-10.97,0.1456191,-2.444,-10.57532,-0.634,-2.444,-10.30047,1.086,-0.914,-10.0922,-1.064,
-1.480072,-9.518788,0.2907042,-1.298387,-10.25215,0.2327924,0.6412385,-10.97,0.1456191,-2.444,-10.57534,-0.634,-2.444,-10.30089,1.086,-0.914,-10.09258,-1.064,
-1.479948,-9.519131,0.290286,-1.297926,-10.25183,0.2298801,0.6412385,-10.97,0.1456191,-2.444,-10.57529,-0.634,-2.444,-10.30111,1.086,-0.914,-10.09289,-1.064,
-1.479638,-9.519325,0.2903486,-1.29809,-10.25204,0.2263073,0.6412385,-10.97,0.1456191,-2.444,-10.57513,-0.634,-2.444,-10.30135,1.086,-0.914,-10.09344,-1.064,
-1.479501,-9.519641,0.2906474,-1.298442,-10.25208,0.2226248,0.6412385,-10.97,0.1456191,-2.444,-10.57496,-0.634,-2.444,-10.30145,1.086,-0.914,-10.09386,-1.064,
-1.478874,-9.520168,0.2913641,-1.297918,-10.252,0.2191486,0.6412385,-10.97,0.1456191,-2.444,-10.57462,-0.634,-2.444,-10.30152,1.086,-0.914,-10.09455,-1.064,
-1.478274,-9.52057,0.291779,-1.296168,-10.25162,0.2149703,0.6412385,-10.97,0.1456191,-2.444,-10.57434,-0.634,-2.444,-10.3015,1.086,-0.914,-10.09506,-1.064,
-1.477792,-9.521017,0.2917002,-1.293681,-10.25073,0.2110012,0.6412385,-10.97,0.1456191,-2.444,-10.57383,-0.634,-2.444,-10.30138,1.086,-0.914,-10.09588,-1.064,
-1.477226,-9.521593,0.291779,-1.289048,-10.24905,0.206687,0.6412385,-10.97,0.1456191,-2.444,-10.57344,-0.634,-2.444,-10.30124,1.086,-0.914,-10.09647,-1.064,
-1.476819,-9.522384,0.2917046,-1.28328,-10.24685,0.200708,0.6412385,-10.97,0.1456191,-2.444,-10.57279,-0.634,-2.444,-10.30095,1.086,-0.914,-10.09739,-1.064,
-1.476269,-9.52393,0.2911943,-1.27514,-10.2443,0.1923585,0.6412385,-10.97,0.1456191,-2.444,-10.5723,-0.634,-2.444,-10.30069,1.086,-0.914,-10.09803,-1.064,
-1.475899,-9.524427,0.2907486,-1.268201,-10.2418,0.184663,0.6412385,-10.97,0.1456191,-2.444,-10.57151,-0.634,-2.444,-10.30022,1.086,-0.914,-10.09902,-1.064,
-1.475529,-9.524987,0.2902761,-1.259281,-10.23877,0.1746098,0.6412385,-10.97,0.1456191,-2.444,-10.57095,-0.634,-2.444,-10.29986,1.086,-0.914,-10.0997,-1.064,
-1.474737,-9.526423,0.2902217,-1.247579,-10.23426,0.1577588,0.6412385,-10.97,0.1456191,-2.444,-10.57005,-0.634,-2.444,-10.29924,1.086,-0.914,-10.10074,-1.064,
-1.474484,-9.526993,0.2901994,-1.238463,-10.23048,0.1377364,0.6412385,-10.97,0.1456191,-2.444,-10.56911,-0.634,-2.444,-10.29853,1.086,-0.914,-10.10178,-1.064,
-1.474263,-9.527384,0.2902923,-1.234218,-10.22787,0.1229511,0.6412385,-10.97,0.1456191,-2.444,-10.56845,-0.634,-2.444,-10.29802,1.086,-0.914,-10.10248,-1.064,
-1.473877,-9.527804,0.2908749,-1.231093,-10.22492,0.1054979,0.6412385,-10.97,0.1456191,-2.444,-10.56744,-0.634,-2.444,-10.29718,1.086,-0.914,-10.10352,-1.064,
-1.473809,-9.528787,0.2920685,-1.230292,-10.22229,0.08853011,0.6412385,-10.97,0.1456191,-2.444,-10.56675,-0.634,-2.444,-10.2966,1.086,-0.914,-10.1042,-1.064,
-1.473811,-9.529257,0.2934155,-1.231761,-10.22145,0.07472734,0.6412385,-10.97,0.1456191,-2.444,-10.56606,-0.634,-2.444,-10.29598,1.086,-0.914,-10.10487,-1.064,
-1.474203,-9.52958,0.2945906,-1.233976,-10.22025,0.06209831,0.6412385,-10.97,0.1456191,-2.444,-10.56536,-0.634,-2.444,-10.29535,1.086,-0.914,-10.10552,-1.064,
-1.474627,-9.529816,0.2960027,-1.236832,-10.2198,0.05100565,0.6412385,-10.97,0.1456191,-2.444,-10.56432,-0.634,-2.444,-10.29436,1.086,-0.914,-10.10646,-1.064,
-1.476261,-9.528767,0.2987926,-1.239078,-10.21943,0.04401092,0.6412385,-10.97,0.1456191,-2.444,-10.56328,-0.634,-2.444,-10.29334,1.086,-0.914,-10.10735,-1.064,
-1.47735,-9.528309,0.300332,-1.239282,-10.21842,0.04129331,0.6412385,-10.97,0.1456191,-2.444,-10.5626,-0.634,-2.444,-10.29265,1.086,-0.914,-10.10791,-1.064,
-1.478294,-9.527665,0.3018426,-1.237761,-10.21738,0.04228632,0.6412385,-10.97,0.1456191,-2.444,-10.56161,-0.634,-2.444,-10.29161,1.086,-0.914,-10.1087,-1.064,
-1.480562,-9.52652,0.3052165,-1.233293,-10.21817,0.05013637,0.6412385,-10.97,0.1456191,-2.444,-10.56066,-0.634,-2.444,-10.29056,1.086,-0.914,-10.1094,-1.064,
-1.481438,-9.525753,0.3071975,-1.229981,-10.21973,0.06058578,0.6412385,-10.97,0.1456191,-2.444,-10.55977,-0.634,-2.444,-10.28953,1.086,-0.914,-10.11002,-1.064,
-1.482668,-9.525112,0.3091102,-1.227796,-10.22307,0.07295625,0.6412385,-10.97,0.1456191,-2.444,-10.55893,-0.634,-2.444,-10.28851,1.086,-0.914,-10.11055,-1.064,
-0.7244022,-9.52462,-0.6433274,-0.4664165,-10.22751,-0.8688443,1.401561,-10.97,-0.811547,-2.444,-10.55841,-0.634,-2.444,-10.28786,1.086,-0.914,-10.11085,-1.064,
-0.7254264,-9.524397,-0.6409349,-0.4658908,-10.23241,-0.8485569,1.401561,-10.97,-0.811547,-2.444,-10.55769,-0.634,-2.444,-10.2869,1.086,-0.914,-10.11122,-1.064,
-0.7264879,-9.524124,-0.6379102,-0.4674035,-10.23662,-0.8246789,1.401561,-10.97,-0.811547,-2.444,-10.55726,-0.634,-2.444,-10.2863,1.086,-0.914,-10.1114,-1.064,
-0.729243,-9.523321,-0.6318454,-0.4733402,-10.24059,-0.7925438,1.401561,-10.97,-0.811547,-2.444,-10.55669,-0.634,-2.444,-10.28543,1.086,-0.914,-10.11159,-1.064,
-0.7311032,-9.523399,-0.6280259,-0.4837579,-10.24398,-0.7630745,1.401561,-10.97,-0.811547,-2.444,-10.55621,-0.634,-2.444,-10.28464,1.086,-0.914,-10.11167,-1.064,
-0.7329733,-9.522776,-0.6235781,-0.4958125,-10.24672,-0.7383965,1.401561,-10.97,-0.811547,-2.444,-10.55584,-0.634,-2.444,-10.28392,1.086,-0.914,-10.11164,-1.064,
-0.7372191,-9.521286,-0.6136074,-0.5095021,-10.24913,-0.7184554,1.401561,-10.97,-0.811547,-2.444,-10.55564,-0.634,-2.444,-10.28348,1.086,-0.914,-10.11156,-1.064,
-0.7398994,-9.520615,-0.6075315,-0.5192167,-10.25076,-0.702253,1.401561,-10.97,-0.811547,-2.444,-10.55544,-0.634,-2.444,-10.2829,1.086,-0.914,-10.11135,-1.064,
-0.7427723,-9.519989,-0.6015077,-0.5251173,-10.25123,-0.6859561,1.401561,-10.97,-0.811547,-2.444,-10.55537,-0.634,-2.444,-10.28257,1.086,-0.914,-10.11115,-1.064,
-0.7493937,-9.518353,-0.5890425,-0.5278102,-10.25169,-0.6713753,1.401561,-10.97,-0.811547,-2.444,-10.55535,-0.634,-2.444,-10.28215,1.086,-0.914,-10.11076,-1.064,
-0.7531688,-9.517899,-0.5834157,-0.5291835,-10.25197,-0.6599292,1.401561,-10.97,-0.811547,-2.444,-10.55544,-0.634,-2.444,-10.28184,1.086,-0.914,-10.11028,-1.064,
-0.7574856,-9.517617,-0.577888,-0.5322927,-10.25124,-0.6464943,1.401561,-10.97,-0.811547,-2.444,-10.55556,-0.634,-2.444,-10.28169,1.086,-0.914,-10.1099,-1.064,
-0.7624633,-9.517189,-0.5723846,-0.535834,-10.25065,-0.6316246,1.401561,-10.97,-0.811547,-2.444,-10.55583,-0.634,-2.444,-10.28155,1.086,-0.914,-10.10926,-1.064,
-0.7731988,-9.517397,-0.5629958,-0.5372435,-10.24999,-0.6137139,1.401561,-10.97,-0.811547,-2.444,-10.55606,-0.634,-2.444,-10.28152,1.086,-0.914,-10.10879,-1.064,
-0.7794664,-9.517335,-0.5588969,-0.5357085,-10.25048,-0.597617,1.401561,-10.97,-0.811547,-2.444,-10.55651,-0.634,-2.444,-10.28156,1.086,-0.914,-10.10801,-1.064,
-0.7924941,-9.517928,-0.5514265,-0.5324863,-10.25204,-0.5792576,1.401561,-10.97,-0.811547,-2.444,-10.55704,-0.634,-2.444,-10.28172,1.086,-0.914,-10.10717,-1.064,
-0.7997191,-9.518394,-0.5485251,-0.5295736,-10.25403,-0.5599395,1.401561,-10.97,-0.811547,-2.444,-10.55767,-0.634,-2.444,-10.28198,1.086,-0.914,-10.10627,-1.064,
-0.8142765,-9.517552,-0.5433209,-0.5283672,-10.25493,-0.5393625,1.401561,-10.97,-0.811547,-2.444,-10.55838,-0.634,-2.444,-10.28235,1.086,-0.914,-10.10531,-1.064,
-0.8216894,-9.517207,-0.5422657,-0.529852,-10.25586,-0.5184273,1.401561,-10.97,-0.811547,-2.444,-10.55917,-0.634,-2.444,-10.28281,1.086,-0.914,-10.10432,-1.064,
-0.835798,-9.518254,-0.5431907,-0.5329272,-10.25626,-0.50047,1.401561,-10.97,-0.811547,-2.444,-10.56003,-0.634,-2.444,-10.28338,1.086,-0.914,-10.1033,-1.064,
-0.8421781,-9.518473,-0.545694,-0.5393692,-10.25602,-0.4783738,1.401561,-10.97,-0.811547,-2.444,-10.56094,-0.634,-2.444,-10.28403,1.086,-0.914,-10.10226,-1.064,
-0.8528097,-9.520141,-0.5515851,-0.5458161,-10.25466,-0.4603441,1.401561,-10.97,-0.811547,-2.444,-10.56224,-0.634,-2.444,-10.28502,1.086,-0.914,-10.10086,-1.064,
-0.8596122,-9.521067,-0.560621,-0.5525528,-10.25207,-0.4447397,1.401561,-10.97,-0.811547,-2.444,-10.56325,-0.634,-2.444,-10.28585,1.086,-0.914,-10.09983,-1.064,
-0.8612607,-9.520741,-0.5661412,-0.5585448,-10.24956,-0.429599,1.401561,-10.97,-0.811547,-2.444,-10.56428,-0.634,-2.444,-10.28675,1.086,-0.914,-10.09881,-1.064,
-0.8632081,-9.520928,-0.5719968,-0.5647923,-10.24721,-0.4147683,1.401561,-10.97,-0.811547,-2.444,-10.56498,-0.634,-2.444,-10.28737,1.086,-0.914,-10.09815,-1.064,
-0.8638933,-9.521059,-0.5772992,-0.5724584,-10.24528,-0.3976878,1.401561,-10.97,-0.811547,-2.444,-10.56602,-0.634,-2.444,-10.28834,1.086,-0.914,-10.09719,-1.064,
-0.8639162,-9.521853,-0.587872,-0.5817844,-10.24301,-0.3788292,1.401561,-10.97,-0.811547,-2.444,-10.56706,-0.634,-2.444,-10.28935,1.086,-0.914,-10.09628,-1.064,
-0.8629138,-9.522458,-0.5922576,-0.5909356,-10.24071,-0.3627927,1.401561,-10.97,-0.811547,-2.444,-10.56775,-0.634,-2.444,-10.29004,1.086,-0.914,-10.0957,-1.064,
-0.8573372,-9.523229,-0.5994881,-0.6008308,-10.23887,-0.3476444,1.401561,-10.97,-0.811547,-2.444,-10.56875,-0.634,-2.444,-10.29108,1.086,-0.914,-10.0949,-1.064,
-0.8540304,-9.524017,-0.6024301,-0.6130445,-10.2374,-0.3335071,1.401561,-10.97,-0.811547,-2.444,-10.56971,-0.634,-2.444,-10.29213,1.086,-0.914,-10.09417,-1.064,
-0.8510668,-9.524747,-0.6053162,-0.6257007,-10.23658,-0.3215625,1.401561,-10.97,-0.811547,-2.444,-10.57063,-0.634,-2.444,-10.29317,1.086,-0.914,-10.09352,-1.064,
-0.8459475,-9.525677,-0.6098959,-0.6397183,-10.23679,-0.3122964,1.401561,-10.97,-0.811547,-2.444,-10.57121,-0.634,-2.444,-10.29385,1.086,-0.914,-10.09313,-1.064,
-0.8438933,-9.526062,-0.6117178,-0.654763,-10.23791,-0.3058605,1.401561,-10.97,-0.811547,-2.444,-10.57202,-0.634,-2.444,-10.29486,1.086,-0.914,-10.09264,-1.064,
-0.8421018,-9.526389,-0.6139307,-0.6690085,-10.23932,-0.3014406,1.401561,-10.97,-0.811547,-2.444,-10.57276,-0.634,-2.444,-10.29582,1.086,-0.914,-10.09224,-1.064,
-0.8385832,-9.52762,-0.6182724,-0.682421,-10.2416,-0.3009517,1.401561,-10.97,-0.811547,-2.444,-10.57321,-0.634,-2.444,-10.29644,1.086,-0.914,-10.09203,-1.064,
-0.836941,-9.528053,-0.6196204,-0.6949341,-10.24355,-0.3020678,1.401561,-10.97,-0.811547,-2.444,-10.57381,-0.634,-2.444,-10.29732,1.086,-0.914,-10.0918,-1.064,
-0.8355801,-9.528395,-0.6209382,-0.7069094,-10.24488,-0.3064117,1.401561,-10.97,-0.811547,-2.444,-10.57416,-0.634,-2.444,-10.29788,1.086,-0.914,-10.09171,-1.064,
-0.8334029,-9.530517,-0.6233706,-0.7162168,-10.24601,-0.3122004,1.401561,-10.97,-0.811547,-2.444,-10.57461,-0.634,-2.444,-10.29865,1.086,-0.914,-10.09167,-1.064,
-0.8321292,-9.531687,-0.6247157,-0.7233336,-10.24687,-0.3202837,1.401561,-10.97,-0.811547,-2.444,-10.57495,-0.634,-2.444,-10.29934,1.086,-0.914,-10.09174,-1.064,
-0.8304489,-9.533432,-0.6260697,-0.7272661,-10.24831,-0.326687,1.401561,-10.97,-0.811547,-2.444,-10.57519,-0.634,-2.444,-10.29995,1.086,-0.914,-10.09191,-1.064,
-0.8276184,-9.536779,-0.6298074,-0.7313111,-10.25028,-0.3320957,1.401561,-10.97,-0.811547,-2.444,-10.57532,-0.634,-2.444,-10.30047,1.086,-0.914,-10.0922,-1.064,
-0.8264253,-9.538305,-0.6314846,-0.7348235,-10.25261,-0.3364468,1.401561,-10.97,-0.811547,-2.444,-10.57534,-0.634,-2.444,-10.30076,1.086,-0.914,-10.09244,-1.064,
-0.8250997,-9.5395,-0.6334549,-0.7382457,-10.25587,-0.3399851,1.401561,-10.97,-0.811547,-2.444,-10.57532,-0.634,-2.444,-10.301,1.086,-0.914,-10.09273,-1.064,
-0.8236659,-9.540838,-0.6355077,-0.7402995,-10.25879,-0.3425585,1.401561,-10.97,-0.811547,-2.444,-10.57519,-0.634,-2.444,-10.30128,1.086,-0.914,-10.09325,-1.064,
-0.8211057,-9.543661,-0.6401937,-0.7407191,-10.26062,-0.3430529,1.401561,-10.97,-0.811547,-2.444,-10.57496,-0.634,-2.444,-10.30145,1.086,-0.914,-10.09386,-1.064,
-0.8198278,-9.545028,-0.6428013,-0.7396357,-10.26126,-0.3425333,1.401561,-10.97,-0.811547,-2.444,-10.57475,-0.634,-2.444,-10.30151,1.086,-0.914,-10.09431,-1.064,
-0.8186395,-9.546612,-0.6451645,-0.738003,-10.26127,-0.3423793,1.401561,-10.97,-0.811547,-2.444,-10.57434,-0.634,-2.444,-10.3015,1.086,-0.914,-10.09506,-1.064,
-0.8177111,-9.547968,-0.6480188,-0.7342341,-10.26047,-0.3410863,1.401561,-10.97,-0.811547,-2.444,-10.57383,-0.634,-2.444,-10.30138,1.086,-0.914,-10.09588,-1.064,
-0.8157532,-9.550599,-0.6525515,-0.7296011,-10.25905,-0.3393478,1.401561,-10.97,-0.811547,-2.444,-10.57344,-0.634,-2.444,-10.30124,1.086,-0.914,-10.09647,-1.064,
-0.815047,-9.551667,-0.6552233,-0.7250874,-10.25774,-0.3365008,1.401561,-10.97,-0.811547,-2.444,-10.57302,-0.634,-2.444,-10.30106,1.086,-0.914,-10.09707,-1.064,
-0.8143876,-9.552937,-0.6577014,-0.7203844,-10.25655,-0.3333473,1.401561,-10.97,-0.811547,-2.444,-10.5723,-0.634,-2.444,-10.30069,1.086,-0.914,-10.09803,-1.064,
-0.8131669,-9.554673,-0.6588405,-0.7165201,-10.25476,-0.329013,1.401561,-10.97,-0.811547,-2.444,-10.57178,-0.634,-2.444,-10.30039,1.086,-0.914,-10.09869,-1.064,
-0.8111651,-9.557583,-0.6657361,-0.7141206,-10.2532,-0.3254136,1.401561,-10.97,-0.811547,-2.444,-10.57095,-0.634,-2.444,-10.29986,1.086,-0.914,-10.0997,-1.064,
-0.8097112,-9.559257,-0.6673375,-0.7121308,-10.25179,-0.3211032,1.401561,-10.97,-0.811547,-2.444,-10.57036,-0.634,-2.444,-10.29945,1.086,-0.914,-10.10039,-1.064,
-0.8094566,-9.559951,-0.6718428,-0.7109993,-10.24991,-0.316229,1.401561,-10.97,-0.811547,-2.444,-10.56943,-0.634,-2.444,-10.29877,1.086,-0.914,-10.10143,-1.064,
-0.8080161,-9.561953,-0.6750263,-0.7124422,-10.24905,-0.3138264,1.401561,-10.97,-0.811547,-2.444,-10.56845,-0.634,-2.444,-10.29802,1.086,-0.914,-10.10248,-1.064,
-0.8077214,-9.561965,-0.6782645,-0.714824,-10.24869,-0.312765,1.401561,-10.97,-0.811547,-2.444,-10.56778,-0.634,-2.444,-10.29747,1.086,-0.914,-10.10317,-1.064,
-0.8068268,-9.562522,-0.6795421,-0.716552,-10.24798,-0.3116237,1.401561,-10.97,-0.811547,-2.444,-10.5671,-0.634,-2.444,-10.29689,1.086,-0.914,-10.10386,-1.064,
-0.805917,-9.563268,-0.67852,-0.7200987,-10.24806,-0.3115108,1.401561,-10.97,-0.811547,-2.444,-10.56606,-0.634,-2.444,-10.29598,1.086,-0.914,-10.10487,-1.064,
-0.8045328,-9.563776,-0.6755024,-0.7248538,-10.24807,-0.3119122,1.401561,-10.97,-0.811547,-2.444,-10.56501,-0.634,-2.444,-10.29502,1.086,-0.914,-10.10584,-1.064,
-0.8044541,-9.564118,-0.6738924,-0.7297456,-10.24854,-0.312739,1.401561,-10.97,-0.811547,-2.444,-10.56432,-0.634,-2.444,-10.29436,1.086,-0.914,-10.10646,-1.064,
-0.8046257,-9.564081,-0.6725127,-0.735182,-10.2494,-0.3135437,1.401561,-10.97,-0.811547,-2.444,-10.56328,-0.634,-2.444,-10.29334,1.086,-0.914,-10.10735,-1.064,
-0.8045213,-9.564312,-0.6699334,-0.7413476,-10.2513,-0.3150886,1.401561,-10.97,-0.811547,-2.444,-10.5626,-0.634,-2.444,-10.29265,1.086,-0.914,-10.10791,-1.064,
-0.804775,-9.564261,-0.6678168,-0.7469161,-10.25283,-0.3166144,1.401561,-10.97,-0.811547,-2.444,-10.56161,-0.634,-2.444,-10.29161,1.086,-0.914,-10.1087,-1.064,
-0.8066123,-9.564109,-0.663877,-0.7551901,-10.25533,-0.3199327,1.401561,-10.97,-0.811547,-2.444,-10.56098,-0.634,-2.444,-10.29091,1.086,-0.914,-10.10918,-1.064,
-0.8075531,-9.563763,-0.6614889,-0.7620509,-10.25772,-0.3228803,1.401561,-10.97,-0.811547,-2.444,-10.56006,-0.634,-2.444,-10.28987,1.086,-0.914,-10.10983,-1.064,
-0.8087466,-9.563413,-0.6598344,-0.7682292,-10.2594,-0.3260317,1.401561,-10.97,-0.811547,-2.444,-10.55948,-0.634,-2.444,-10.28919,1.086,-0.914,-10.11021,-1.064,
-0.80987,-9.563461,-0.6568499,-0.7729204,-10.26038,-0.3289409,1.401561,-10.97,-0.811547,-2.444,-10.55867,-0.634,-2.444,-10.28818,1.086,-0.914,-10.11071,-1.064,
-0.812444,-9.563237,-0.6523066,-0.7751486,-10.26081,-0.3308204,1.401561,-10.97,-0.811547,-2.444,-10.55816,-0.634,-2.444,-10.28753,1.086,-0.914,-10.11098,-1.064,
-0.813441,-9.563207,-0.6487845,-0.7775233,-10.26162,-0.3327916,1.401561,-10.97,-0.811547,-2.444,-10.55769,-0.634,-2.444,-10.2869,1.086,-0.914,-10.11122,-1.064,
-0.8159339,-9.562757,-0.649721,-0.7799089,-10.26258,-0.3352714,1.401561,-10.97,-0.811547,-2.444,-10.55726,-0.634,-2.444,-10.2863,1.086,-0.914,-10.1114,-1.064,
-0.8181093,-9.562421,-0.6482565,-0.7814023,-10.26362,-0.3372282,1.401561,-10.97,-0.811547,-2.444,-10.55669,-0.634,-2.444,-10.28543,1.086,-0.914,-10.11159,-1.064,
-0.8206408,-9.561275,-0.6493582,-0.7819245,-10.26485,-0.3387457,1.401561,-10.97,-0.811547,-2.444,-10.55636,-0.634,-2.444,-10.28489,1.086,-0.914,-10.11165,-1.064,
-0.8230469,-9.560927,-0.6472608,-0.7806427,-10.26562,-0.3396395,1.401561,-10.97,-0.811547,-2.444,-10.55595,-0.634,-2.444,-10.28415,1.086,-0.914,-10.11166,-1.064,
-0.8233182,-9.561134,-0.6455019,-0.7800825,-10.2667,-0.3410054,1.401561,-10.97,-0.811547,-2.444,-10.55574,-0.634,-2.444,-10.28369,1.086,-0.914,-10.1116,-1.064,
-0.8249156,-9.561811,-0.6421148,-0.7783806,-10.26775,-0.3424623,1.401561,-10.97,-0.811547,-2.444,-10.5555,-0.634,-2.444,-10.28309,1.086,-0.914,-10.11143,-1.064,
-0.8276198,-9.562365,-0.6432254,-0.775882,-10.26872,-0.3441787,1.401561,-10.97,-0.811547,-2.444,-10.5554,-0.634,-2.444,-10.28273,1.086,-0.914,-10.11125,-1.064,
-0.8300831,-9.567812,-0.6378423,-0.7742274,-10.26992,-0.3459457,1.401561,-10.97,-0.811547,-2.444,-10.55534,-0.634,-2.444,-10.28228,1.086,-0.914,-10.1109,-1.064,
-0.8317735,-9.57075,-0.6342978,-0.771785,-10.27059,-0.3467439,1.401561,-10.97,-0.811547,-2.444,-10.5554,-0.634,-2.444,-10.28193,1.086,-0.914,-10.11045,-1.064,
-0.835016,-9.573981,-0.6307564,-0.7678287,-10.27092,-0.3467698,1.401561,-10.97,-0.811547,-2.444,-10.55549,-0.634,-2.444,-10.28176,1.086,-0.914,-10.11009,-1.064,
-0.8458464,-9.58144,-0.6272194,-0.7617047,-10.27016,-0.3460219,1.401561,-10.97,-0.811547,-2.444,-10.55573,-0.634,-2.444,-10.28158,1.086,-0.914,-10.10948,-1.064,
-0.8521268,-9.586967,-0.6264459,-0.7569478,-10.26982,-0.3453797,1.401561,-10.97,-0.811547,-2.444,-10.55606,-0.634,-2.444,-10.28152,1.086,-0.914,-10.10879,-1.064,
-0.8594897,-9.593252,-0.6267303,-0.7493045,-10.26871,-0.3441278,1.401561,-10.97,-0.811547,-2.444,-10.55651,-0.634,-2.444,-10.28156,1.086,-0.914,-10.10801,-1.064,
-0.8734472,-9.608401,-0.6239116,-0.7441781,-10.2677,-0.3432739,1.401561,-10.97,-0.811547,-2.444,-10.55685,-0.634,-2.444,-10.28166,1.086,-0.914,-10.10746,-1.064,
-0.8792713,-9.616549,-0.619598,-0.7384937,-10.26662,-0.3420975,1.401561,-10.97,-0.811547,-2.444,-10.55745,-0.634,-2.444,-10.28188,1.086,-0.914,-10.10658,-1.064,
-0.8837717,-9.623825,-0.6148905,-0.7343276,-10.26534,-0.3409206,1.401561,-10.97,-0.811547,-2.444,-10.5579,-0.634,-2.444,-10.28209,1.086,-0.914,-10.10596,-1.064,
-0.8859169,-9.631482,-0.6067877,-0.7340124,-10.26422,-0.3414237,1.401561,-10.97,-0.811547,-2.444,-10.55838,-0.634,-2.444,-10.28235,1.086,-0.914,-10.10531,-1.064,
